epoch,batch,train_loss,train_recon_loss,train_kl_loss,val_loss,val_recon_loss,val_kl_loss,lr,beta,grad_norm,time_elapsed
27,363,43.09918909806471,42.37077731352586,728.4117368761,44.69457022751434,43.79030633274513,904.2640697624109,0.0009145187862775209,0.001,nan,1558.5338897705078
28,363,42.41359435071002,41.733070221576064,680.5240180885398,35.49001802372027,34.810461454753636,679.5565077383307,0.0009045084971874737,0.001,nan,1614.3061091899872
29,363,43.342027208307286,42.69749377324031,644.5334463433906,40.10811950587019,39.37811824943446,730.0011704843256,0.0008940053768033609,0.001,nan,1672.7060770988464
30,363,42.33860209747985,41.725215309268826,613.3867922772419,35.548267292070996,34.83608494529241,712.1824155397053,0.000883022221559489,0.001,nan,1728.3091099262238
31,363,42.2346104317969,41.59094613463014,643.6642248971121,36.68156177182741,36.01729914508289,664.2626524333713,0.0008715724127386971,0.001,nan,1786.360151052475
32,363,42.14843234387073,41.53304767084646,615.3846906724867,46.11977289899995,45.52887185012238,590.9010828718355,0.0008596699001693256,0.001,nan,1842.3361916542053
33,363,40.90692070552281,40.312766646290875,594.154051057585,34.59198159809354,33.98901731756669,602.9641364375248,0.0008473291852294987,0.001,nan,1898.397978067398
34,363,41.20482296472068,40.612022426102186,592.8005160656604,37.93490839608108,37.40306965308854,531.8387930181962,0.0008345653031794292,0.001,nan,1956.945965051651
35,363,42.84606632819543,42.24462259208763,601.4436416625977,39.65387436106235,39.166508324538604,487.3660633714893,0.0008213938048432696,0.001,nan,2012.4484615325928
36,363,40.94889911190494,40.41557970675793,533.3193982302488,36.25952795487416,35.573954956440986,685.5728891107101,0.0008078307376628291,0.001,nan,2067.984832048416
37,363,50.19588932100233,49.54096495974195,654.9245791592441,34.80662396587903,34.183149120475676,623.4750176924694,0.0007938926261462366,0.001,nan,2123.8399081230164
38,363,40.111691244355924,39.53341742400285,578.2738472236382,38.25228534167326,37.59731903559045,654.9663429743127,0.0007795964517353734,0.001,nan,2179.4660606384277
39,363,40.78293067282373,40.19975050203093,583.1801357059688,38.05618679674366,37.43544848961166,620.7383588959899,0.0007649596321166025,0.001,nan,2235.2186539173126
40,363,41.089575123000934,40.512197064829394,577.3779475453135,35.04999561551251,34.361642620231535,688.3529265198526,0.00075,0.001,nan,2291.032872438431
41,363,40.695855706602664,40.095378676613606,600.4769206623455,38.46602739261675,37.90929048272628,556.7368874851661,0.0007347357813929454,0.001,nan,2348.7209322452545
42,363,38.65025449061132,38.014820853432454,635.4336574680202,33.017538360402554,32.41007672080511,607.4616938723793,0.0007191855733945387,0.001,nan,2404.3353288173676
43,363,37.59391401102255,36.99192093754863,601.9930959009862,31.718275432345234,31.06205273881743,656.2225913518591,0.0007033683215379002,0.001,nan,2462.714806318283
44,363,38.231798879392855,37.58213654717246,649.6623105898008,31.327937307237068,30.7205861007111,607.3511750426474,0.0006873032967079561,0.001,nan,2521.0349683761597
45,363,36.975289601546066,36.315181003822076,660.1084688626803,31.234412929679774,30.49207129659532,742.3415898190269,0.0006710100716628344,0.001,nan,2579.3935363292694
46,363,37.290078755263444,36.58884718129923,701.2314964545952,31.203022123892097,30.38385089439682,819.171304823477,0.0006545084971874737,0.001,nan,2638.257931470871
47,363,35.657408200777496,34.99308810915266,664.3200148697738,31.17194009129005,30.512145513220677,659.7945378943334,0.0006378186779084996,0.001,nan,2696.7429122924805
48,363,35.350045780559164,34.666047248211534,683.9984201284556,30.659800517408154,30.028135009958774,631.6654751934583,0.0006209609477998338,0.001,nan,2755.304881811142
49,363,35.27284160551134,34.59248736664489,680.3542021028288,32.088444238976585,31.437482978724226,650.9611345122132,0.0006039558454088796,0.001,nan,2813.4906220436096
50,363,58.37234087828752,57.67432115366171,698.0198759980254,29.30805022807061,28.578869662707366,729.1804794118374,0.0005868240888334653,0.001,nan,2869.317784547806
51,363,48.44243397555508,47.73564444531451,706.7894438020476,29.174917993666252,28.431329002863244,743.5889058173457,0.0005695865504800327,0.001,nan,2929.9292166233063
52,363,39.94380990751497,39.1993523482438,744.4574840671413,29.694707435897634,28.892701161058643,802.0062155421776,0.0005522642316338268,0.001,nan,2988.3958609104156
53,363,33.88833369265546,33.16272872882885,725.6049596765539,28.285075827489926,27.60091938549959,684.1564246069026,0.0005348782368720626,0.001,nan,3044.0117785930634
54,363,33.76865280067528,33.02572157094767,742.9311808491801,28.555446190170095,27.762101861495005,793.3442042869858,0.0005174497483512506,0.001,nan,3102.4208216667175
55,363,33.23228705060351,32.4944489133227,737.8380936842698,28.32733559910255,27.651255257522003,676.0802148746538,0.0005,0.001,nan,3158.0853128433228
56,363,33.93001887038514,33.15587954992776,774.1393430940398,27.677681983271732,26.902851949764205,774.830014772053,0.0004825502516487497,0.001,nan,3213.823357820511
57,363,33.98700130378807,33.2140177160829,772.9835107824305,30.359449483171293,29.662535462198377,696.9139520186412,0.00046512176312793734,0.001,nan,3272.4821457862854
58,363,32.82515197795826,32.06301441821423,762.1376000708276,27.148404447338248,26.36342813998838,784.9761402757862,0.00044773576836617336,0.001,nan,3328.179310321808
59,363,35.28912878036499,34.532761982509065,756.3668155879765,31.114851070355765,30.373819471914558,741.0314864146559,0.0004304134495199674,0.001,nan,3386.6454644203186
60,363,32.42959068633698,31.678794043404714,750.7966057075249,27.276507244834416,26.5686439803884,707.8632897485661,0.00041317591116653486,0.001,nan,3442.1948347091675
61,363,54.12321633559007,53.35040789384108,772.8086707146613,27.974649525895902,27.264615964285934,710.0336423463459,0.0003960441545911204,0.001,nan,3499.900545358658
62,363,32.15796269951286,31.386392310425475,771.5702514648438,31.69787271716927,30.966803635223002,731.0690299891219,0.0003790390522001662,0.001,nan,3555.4519839286804
63,363,32.172617739373514,31.3873169029152,785.300773704445,26.674155730235427,25.926181817356543,747.9739329664013,0.00036218132209150044,0.001,nan,3611.0916662216187
64,363,31.927423707731478,31.155092061220945,772.331560910403,29.179070195065268,28.438544599315787,740.5255034241495,0.00034549150281252633,0.001,nan,3669.3834142684937
65,363,31.686319749433917,30.919125619825426,767.1940066159426,28.450147870220714,27.692443413070485,757.7044384147547,0.0003289899283371657,0.001,nan,3724.8688294887543
66,363,42.82846494297405,42.0495980493315,778.8665436126373,28.035352417185337,27.332477255712583,702.8750733967069,0.00031269670329204396,0.001,nan,3780.4951555728912
67,363,32.344094831864915,31.5712571144104,772.8376754928421,27.381670215461828,26.623885287514216,757.7849252435226,0.0002966316784621,0.001,nan,3836.0959193706512
68,363,31.266035247635056,30.491464316189944,774.5708926693424,26.33623000036312,25.59283435193798,743.3955955022498,0.00028081442660546124,0.001,nan,3891.733292579651
69,363,30.74150929608188,29.974901644738164,766.6076428759229,26.29396863526936,25.533466314967676,760.5023201085344,0.00026526421860705474,0.001,nan,3950.0524446964264
70,363,30.989828245980398,30.207414406996506,782.4138770470253,26.02004232285898,25.262042709543735,757.9995364418513,0.0002500000000000001,0.001,nan,4008.4893958568573
71,363,30.788949955950727,30.01270175242162,776.2481510036595,26.41143798828125,25.68152362485475,729.914357245723,0.0002350403678833976,0.001,nan,4069.342519044876
72,363,30.470669447720706,29.694616909865495,776.052481850425,26.88492038581945,26.13504436348058,749.8760889753511,0.00022040354826462666,0.001,nan,4125.10794377327
73,363,30.916834359640603,30.140180912646617,776.6534014691364,26.233029763909833,25.518606717073464,714.4230748430083,0.00020610737385376348,0.001,nan,4180.740884542465
74,363,30.872111116136825,30.099652437063362,772.4587132380559,25.790815884553933,25.049785710588285,741.0300652226315,0.00019216926233717085,0.001,nan,4236.309857130051
75,363,31.282189054803535,30.504604643517798,777.5844060876867,27.13470688349084,26.41043762013882,724.2692299372034,0.0001786061951567303,0.001,nan,4294.568866729736
76,363,31.442364844647084,30.65560071022956,786.7640838623047,29.53850569906114,28.740797549863405,797.7081576963014,0.00016543469682057105,0.001,nan,4350.103538513184
77,363,29.205313630156464,28.430367658426473,774.9459005502554,28.280620792244054,27.536748499809942,743.8721838842464,0.00015267081477050133,0.001,nan,4405.681152582169
78,363,30.338543687547958,29.558142096131714,780.4015452625987,26.204311153556727,25.48719623420812,717.1148952049546,0.00014033009983067452,0.001,nan,4461.399187088013
79,363,30.245772576594092,29.46106972013201,784.7028582227099,27.393195864520496,26.640666116642045,752.5295514456833,0.00012842758726130281,0.001,nan,4517.105059862137
80,363,29.972950406126923,29.19187196794447,781.0784243070162,27.041809468329706,26.31866394718991,723.1454873386817,0.00011697777844051105,0.001,nan,4572.634042263031
81,363,30.672299526549956,29.88691388643705,785.3855674659812,26.166997281810904,25.42748535735698,739.5119076499456,0.00010599462319663906,0.001,nan,4630.355933189392
82,363,30.080583923465603,29.303967381571674,776.616462791359,26.49946415575245,25.77359255054329,725.8715148153184,9.549150281252633e-05,0.001,nan,4686.021332025528
83,363,41.13403968496637,40.35009928064032,783.9405841198596,26.83622688583181,26.084848331499703,751.3783932456487,8.548121372247918e-05,0.001,nan,4741.690653085709
84,363,30.16360961997902,29.37941039787544,784.1991248497596,25.57122034966191,24.814513677283177,756.7066240914261,7.597595192178702e-05,0.001,nan,4797.352675914764
85,363,30.305071642110637,29.522037595182983,783.0339814909212,25.538762563391575,24.775667625137523,763.0949714757219,6.698729810778065e-05,0.001,nan,4855.996746063232
86,363,30.853353641845366,30.066756908710186,786.596681531969,26.5635156752188,25.831115336357794,732.400263919106,5.852620357053651e-05,0.001,nan,4914.369035243988
87,363,29.993197786939014,29.218060289110458,775.1373968438788,25.680038186568247,24.93603926067111,743.9988221760037,5.060297685041659e-05,0.001,nan,4970.165732622147
88,363,29.774843755659166,28.994416603675255,780.4271464924236,25.498615458041808,24.745169023924237,753.4464142232001,4.322727117869951e-05,0.001,nan,5025.779061555862
89,363,38.71801055132688,37.938305592798926,779.7050402295458,25.431162025355086,24.679814737054365,751.3472058259988,3.6408072716606344e-05,0.001,nan,5084.403727769852
90,363,29.752368025727325,28.971543537391412,780.8244164435418,25.438695642012583,24.69234249259852,746.3531528907486,3.0153689607045842e-05,0.001,nan,5143.117926597595
91,363,30.668719826163827,29.887780519632194,780.9393280364654,26.70104550711716,25.971313452418848,729.7320031274724,2.4471741852423235e-05,0.001,nan,5200.905235528946
92,363,30.408404455080138,29.62698139463152,781.4230147141677,26.32203881951827,25.564972020402738,757.0667562364023,1.9369152030840554e-05,0.001,nan,5256.304378271103
93,363,30.61056216732486,29.827758375104967,782.803702721229,26.379873613767987,25.64027214050293,739.6013654877868,1.4852136862001764e-05,0.001,nan,5312.272261142731
94,363,29.664772101811,28.88521202317961,779.5600931356241,25.420513249650785,24.65422391287888,766.2892425150811,1.0926199633097156e-05,0.001,nan,5367.786256551743
95,363,29.738177126580542,28.956704202589098,781.4728671901829,27.51567666741866,26.770484055144877,745.1925790521163,7.59612349389599e-06,0.001,nan,5426.185990810394
96,363,31.132274669605298,30.349450446747163,782.8241536905477,27.127312768863725,26.382567055617706,744.7456186028976,4.865965629214819e-06,0.001,nan,5481.924304485321
97,363,29.920525136884752,29.138448599930648,782.0765209826794,26.726032112218157,25.993598430971556,732.4336431962025,2.739052315863355e-06,0.001,nan,5537.741389513016
98,363,30.112444217388447,29.330601031963642,781.8431022560203,25.83913952791238,25.10060696662227,738.5324212569225,1.2179748700879012e-06,0.001,nan,5593.418565273285
99,363,32.62667532805558,31.844403031108143,782.272207239172,27.65288464027115,26.877516275719753,775.3682374592069,3.0458649045211895e-07,0.001,nan,5649.305379629135
100,363,29.970368280515565,29.188665096576397,781.7031462952331,25.811212901827655,25.06326180470141,747.9510613936412,0.0,0.001,nan,5705.358556032181
